BemisCode,SchoolName,District,Tehsil,SubTehsil,UC,VillageName,Gender,CurrentLevel,RecommendedLevel,TotalStudentProfileEntered,Building,BuildingCondition,ElectricityInSchool,Latitude,Longitude,NearbyHigherSchools,NearbySameLevelSchools,UpgradeReason,SearchRadius_km,AnalysisDate
2386,GBMIDS SOLDAN,WASHUK,WASHUK,Washuk,M.C. WASHUK,SOLDAN,Boys,Middle,Secondary,86,Yes,Need Repair,No,64.7957355886867,27.7370022351269,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
11869,GGMIDS MOLA MUHAMMAD BAKHSH ZAIK,WASHUK,BASIMA,BASIMA,KURRAGI,ZAIK HAJI MUHAMMAD B,Girls,Middle,Secondary,75,Yes,Need Repair,No,65.8843516666666,27.9149083333333,0,0,"No Secondary school within 7.0km, only Middle school in area",7.0,2025-07-29 12:26:22
2415,GBMIDS AHUGO M LADGAR,WASHUK,MASHKHEL,MASHKAIL,SOTGAN,AHUGO,Boys,Middle,Secondary,44,Yes,Need Repair,No,62.8348820512435,27.9534131459173,0,0,"No Secondary school within 7.0km, only Middle school in area",7.0,2025-07-29 12:26:22
18003,GGMIDS MUHMMAD NOOR,WASHUK,BASIMA,NAAG,NAAG,KILLI MUHMMAD NOOR,Girls,Middle,Secondary,30,Yes,Need Repair,No,64.7256632216633,27.2151529969261,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2452,GBMIDS TALONK,WASHUK,WASHUK,Shahogari ,JANGIAN,TALONG,Boys,Middle,Secondary,20,Yes,Need Repair,No,64.6259245001031,28.40008474089,0,0,"No Secondary school within 7.0km, only Middle school in area",7.0,2025-07-29 12:26:22
2426,GBHS SALAM BAIG,WASHUK,WASHUK,Shahogari ,GARANG,SALAM BAIG,Boys,High,Higher Secondary,261,Yes,Need Repair,No,65.126575,28.3272483333333,0,0,"No Higher Secondary school within 7.0km, only High school in area",7.0,2025-07-29 12:26:22
2354,GBHS SHAHEED MUMTAZA ALAM BASIMA,WASHUK,BASIMA,BASIMA,BASIMA,TOWN BESIMA,Boys,High,Higher Secondary,203,Yes,Need Repair,Yes,65.8170566666666,27.8969116666666,0,4,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2391,GBHS SHIMSHI,WASHUK,WASHUK,Washuk,M.C. WASHUK,SHIMSHI,Boys,High,Higher Secondary,195,Yes,Need Repair,No,65.1805646357494,27.8650939658267,0,0,"No Higher Secondary school within 7.0km, only High school in area",7.0,2025-07-29 12:26:22
2375,GBHS GRAHRHI,WASHUK,BASIMA,Naag,SHINGHER,GRAHRHI,Boys,High,Higher Secondary,188,Yes,Need Repair,No,65.3662233333333,27.3246633333333,0,0,"No Higher Secondary school within 7.0km, only High school in area",7.0,2025-07-29 12:26:22
2360,GBHS SHIRENZA,WASHUK,BASIMA,BASIMA,BASIMA,SHIRANZA NEEZA,Boys,High,Higher Secondary,181,Yes,Need Repair,No,65.6190281189699,27.8044866405688,0,1,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2454,GBHS MUHAMMAD GUL KHURMAGI,WASHUK,WASHUK,Shahogari ,JANGIAN,KILLI MUHAMMAD GUL K,Boys,High,Higher Secondary,180,Yes,Satisfactory ,No,64.542995,28.3134516666666,0,0,"No Higher Secondary school within 7.0km, only High school in area",7.0,2025-07-29 12:26:22
15418,GBHS NEW JANGIAN WASHUK ASFINDABAD,WASHUK,WASHUK,Shahogari ,JANGIAN,WASHUK,Boys,High,Higher Secondary,169,Yes,Need Repair,No,64.8294416666666,28.4629466666666,0,0,"No Higher Secondary school within 7.0km, only High school in area",7.0,2025-07-29 12:26:22
2370,GBHS SHINGER,WASHUK,BASIMA,NAAG,SHINGHER,SHINGER QADIR BAD,Boys,High,Higher Secondary,166,Yes,Need Repair,No,65.5094266666666,27.4696183333333,0,1,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2388,GBHS PLANTAK,WASHUK,WASHUK,Washuk,PALANTUK,PLNTAK,Boys,High,Higher Secondary,139,Yes,Need Repair,No,64.1475047864892,27.488681854504,0,0,"No Higher Secondary school within 7.0km, only High school in area",7.0,2025-07-29 12:26:22
9946,GGHS  SHERANZA,WASHUK,BASIMA,BASIMA,BASIMA,SHERANZA,Girls,High,Higher Secondary,106,Yes,Need Repair,No,65.6198523633317,27.8051735527342,0,1,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
10796,GGHS SHINGAR,WASHUK,BASIMA,NAG,SHINGHER,KILLI SHINGAR,Girls,High,Higher Secondary,82,Yes,Need Repair,No,65.5055833333333,27.47385,0,1,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2543,GBPS ROZI JHAL,KHARAN,KHARAN,PATKIN,NOROZ KALAT,ROZI JHAL,Boys,Primary,Middle,84,Yes,Need Repair,No,65.6477816666666,28.81794,0,3,"No Middle school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2556,GBPS GARUK SALEEM ABAD,KHARAN,KHARAN,SAR KHARAN,JODA KALAT,GARUK SALEEM ABAD,Boys,Primary,Middle,46,Yes,Need Repair,No,65.6802577094901,28.4370743139832,0,0,"No Middle school within 7.0km, only Primary school in area",7.0,2025-07-29 12:26:22
11509,GGMIDS WARD NO.7,KHARAN,KHARAN,KHARAN,SOUTH URBAN,WARD NO. 7,Girls,Middle,Secondary,262,Yes,Need Repair,Yes,65.4308866666666,28.5804983333333,0,10,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2466,GBMIDS SHEIKH KHALIFA ZAID,KHARAN,KHARAN,KHARAN,SOUTH URBAN,WARD NO. 5KHARAN,Boys,Middle,Secondary,231,Yes,Need Repair,Yes,65.42553482,28.58475684,0,9,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
15175,GBMIDS H.MUHAMMAD IBRAHIM KULLAN,KHARAN,KHARAN,KHARAN,SOUTH URBAN,GBPS H.MUHAMMAD IBRAHIM KULLAN,Boys,Middle,Secondary,159,Yes,Need Repair,No,65.43701284,28.57522119,0,11,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
10798,GGMIDS TAGAZI,KHARAN,KHARAN,SAR KHARAN,JAMAK,TAGAZI,Girls,Middle,Secondary,134,Yes,Satisfactory ,No,65.4377233333333,28.507525,0,13,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
10329,GGMIDS BABO MULLA,KHARAN,KHARAN,KHARAN,NORTH URBAN,BABO MOHALLAH,Girls,Middle,Secondary,131,Yes,Satisfactory ,Yes,65.41511402,28.58311139,0,10,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2535,GBMIDS ZAROZAI,KHARAN,KHARAN,KHARAN,SARAWAN,ZAROZAI,Boys,Middle,Secondary,124,Yes,Need Repair,No,65.5225033333333,28.626965,0,6,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
9928,GBMIDS SHILTAK,KHARAN,KHARAN,KHARAN,TOHMULK,SHILTAK,Boys,Middle,Secondary,117,Yes,Need Repair,No,65.26919187,28.61298614,0,2,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2580,GBMIDS TAGZZAI,KHARAN,KHARAN,SAR KHARAN,JAMAK,TAGZZAI,Boys,Middle,Secondary,113,Yes,Need Repair,Yes,65.4354516666666,28.5090599999999,0,13,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2484,GBMIDS BAHADUR ZAI,KHARAN,KHARAN,KHARAN,TOHMULK,KILLI BAHADUR-ZAI,Boys,Middle,Secondary,104,Yes,Need Repair,No,65.27788523,28.60819963,0,2,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2527,GBMIDS  KILLI DARAY KHAN (SHAH MUHAMMAD),KHARAN,KHARAN,KHARAN,NOROZ KALAT,KILLI SHAH MOHD (DAR,Boys,Middle,Secondary,98,Yes,Need Repair,No,65.8678930294151,29.0959989007302,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2433,GBMIDS ZIAN,KHARAN,KHARAN,SAR KHARAN,JAMAK,ZIAN,Boys,Middle,Secondary,94,Yes,Need Repair,No,65.2821366666666,28.427755,0,0,"No Secondary school within 7.0km, only Middle school in area",7.0,2025-07-29 12:26:22
2525,GBMIDS TAKRI BAHDUR KHAN CHAR KOHAN,KHARAN,KHARAN,KHARAN,TOHMULK,CHAR KOHAN,Boys,Middle,Secondary,70,Yes,Need Repair,No,65.45168417,28.94458057,0,0,"No Secondary school within 7.0km, only Middle school in area",7.0,2025-07-29 12:26:22
2524,GBMIDS GWADGAN,KHARAN,KHARAN,PATKIN,NOROZ KALAT,GWADGAN,Boys,Middle,Secondary,44,Yes,Need Repair,No,65.8179694810333,29.1159815824464,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
11874,GGMIDS BADAIN,KHARAN,KHARAN,KHARAN,TOOTAZAI,BADAIN,Girls,Middle,Secondary,35,Yes,Need Repair,No,65.1633916666666,28.5611916666666,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2434,GBHS JAMAK,KHARAN,KHARAN,SAR KHARAN,JAMAK,JAMAK,Boys,High,Higher Secondary,198,Yes,Need Repair,Yes,65.300355,28.4332283333333,0,0,"No Higher Secondary school within 7.0km, only High school in area",7.0,2025-07-29 12:26:22
2508,GBHS ERI KALAG,KHARAN,KHARAN,TOMULK,RASKOH,ERI KALAG,Boys,High,Higher Secondary,111,Yes,Need Repair,No,65.155195,28.67206,0,0,"No Higher Secondary school within 7.0km, only High school in area",7.0,2025-07-29 12:26:22
2486,GBHS SARAGAI,KHARAN,KHARAN,KHARAN,TOHMULK,SARAGAI,Boys,High,Higher Secondary,108,Yes,Need Repair,Yes,65.2525133333333,28.5926516666666,0,0,"No Higher Secondary school within 7.0km, only High school in area",7.0,2025-07-29 12:26:22
14697,GBPS KILLI LAL ABAD,KOHLU,MAWAND,MAWAND,MAWAND,KILLI LAL ABAD,Boys,Primary,Middle,87,Yes,Need Repair,No,68.7151416666666,29.65316,0,3,"No Middle school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
15822,GBPS KILLI MUHAMMAD UMAR KALWANI MAWAND,KOHLU,MAWAND,0000,MAWAND,KILLI MUHAMMAD UMER KALWANI,Boys,Primary,Middle,45,Yes,Need Repair,No,68.4847092377816,29.7251597098674,0,1,"No Middle school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
15195,GBPS MIR SHEHBAZ KHAN MARRI,KOHLU,MAWAND,MAWAND,MAWAND,KILLI MIR SHEHBAZ KHAN,Boys,Primary,Middle,44,Yes,Need Repair,Yes,68.6879174649751,29.6330781237008,0,3,"No Middle school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
14062,GBPS KILLI MIR SHAHNAWAZ,KOHLU,MAWAND,MAWAND,MAWAND,KILLI SHAHNAWAZ,Boys,Primary,Middle,43,Yes,Need Repair,No,68.7002566666666,29.6547333333333,0,3,"No Middle school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
2679,GBPS KUNAL,KOHLU,MAWAND,MAWAND,MAWAND,KUNAL,Boys,Primary,Middle,37,Yes,Satisfactory ,No,68.8283813652956,29.7401836020774,0,1,"No Middle school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:22
15343,GBPS KILLI MIR BANGUL KHAN PWADI MARRI,KOHLU,KOHLU,sub teseel tumbu,PAZZA,KILLI MIR BANGAL KHAN PWADI,Boys,Primary,Middle,36,Yes,Need Repair,No,68.7083930370195,29.9208850947517,0,0,"No Middle school within 7.0km, only Primary school in area",7.0,2025-07-29 12:26:22
14701,"GBMIDS KILLI JAMALHAN, JANAT ALI",KOHLU,KAHAN,kahan,NISAO,JAMALIAN,Boys,Middle,Secondary,187,Yes,Need Repair,No,69.18812547,29.34416953,0,0,"No Secondary school within 7.0km, only Middle school in area",7.0,2025-07-29 12:26:23
11934,GGMIDS MURADHAN ALYANI,KOHLU,KOHLU,KOHLU,M.C KOHLU,MURADHAN ALYANI,Girls,Middle,Secondary,158,Yes,Need Repair,No,69.2674083333333,29.9049383333333,0,7,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2822,GBMIDS KILLI ALLAN KHAN ZARKOON,KOHLU,KOHLU,KOHLU,URYANI,KILLI ALLAN,Boys,Middle,Secondary,145,Yes,Satisfactory ,No,69.2625416666666,29.9013683333333,0,7,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
15112,GBMIDS KILLI NIAZ SHAH HACHA ABAD,KOHLU,KOHLU,oryani,URYANI,KILLI NAIz SHAH HACH,Boys,Middle,Secondary,110,Yes,Satisfactory ,Yes,69.2969566666666,29.907375,0,8,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2657,GBMIDS CHUKKO NALA,KOHLU,MAWAND,MAWAND,SUFAID,CHUKKO NALA,Boys,Middle,Secondary,107,Yes,Need Repair,No,68.9499966666666,29.6081866666666,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
11102,GGMIDS KILLI SULEMAN ZARKOON,KOHLU,KOHLU,KOHLU,M.C KOHLU,KILLI SULEMAN,Girls,Middle,Secondary,100,Yes,Satisfactory ,Yes,69.2483637995982,29.9065901240296,0,8,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
8575,GBMIDS KILLI AHMED NOOR T   AMBOO,KOHLU,KOHLU,TAMBO,PAZZA,KILLI DIN ALI ZAWARR,Boys,Middle,Secondary,86,Yes,Satisfactory ,No,69.01061,29.8272133333333,0,3,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2804,GBMIDS ALI MUHAMMAD LOAP,KOHLU,KOHLU,TUAMBO,KARAM KHAN SHAHER,ALI MOHAMMAD LOAP,Boys,Middle,Secondary,60,Yes,Need Repair,No,69.1375366666666,29.8313416666666,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2644,GBMIDS BALL DACCA,KOHLU,KOHLU,Gharsanee,URYANI,BALL DACCA,Boys,Middle,Secondary,54,Yes,Satisfactory ,No,69.41326,30.0334683333333,0,0,"No Secondary school within 7.0km, only Middle school in area",7.0,2025-07-29 12:26:23
16329,GBMIDS SYED ABAD,KOHLU,MAWAND,MAWAND,SUFAID,SYED ABAD,Boys,Middle,Secondary,35,Yes,Need Repair,No,69.1066416666666,29.6472366666666,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2652,GBMIDS BASTI SUFAID,KOHLU,MAWAND,MAWAND,SUFAID,SUFAID,Boys,Middle,Secondary,31,Yes,Need Repair,No,68.9826983333333,29.58021,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2617,GBMIDS MUKHMAR,KOHLU,MAWAND,KHAN ,MAWAND,MUKHMAR,Boys,Middle,Secondary,24,Yes,Need Repair,No,69.1458966666666,29.6333866666666,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
8742,GGHS KILLI MERO KHAN MAWAND,KOHLU,MAWAND,mawand,MAWAND,MEWAND,Girls,High,Higher Secondary,261,Yes,Need Repair,Yes,68.7027883333333,29.6537016666666,0,1,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2672,GBHS BASTI SULEMAN MANJRA,KOHLU,MAWAND,MAWAND,MAWAND,BASTI SULAMAN,Boys,High,Higher Secondary,150,Yes,Satisfactory ,Yes,68.7703716666666,29.6691666666666,0,1,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2735,GBHS KARIM DAD SHEHER,KOHLU,KOHLU,TAMBOO,PAZZA,KARIM DAD SHEHER,Boys,High,Higher Secondary,136,Yes,Need Repair,No,69.015715,29.8443583333333,0,1,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
15267,GBHS KILLI MASTER NABI DAD TAMBOO,KOHLU,KOHLU,Sub Tehseel tumbu,M.C KOHLU,KILLI MASTER NABI DAD TAMBOO,Boys,High,Higher Secondary,81,Yes,Satisfactory ,No,69.0164883333333,29.8371333333333,0,1,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
10475,GGMIDS KONGARH,MASTUNG,MASTUNG,MASTUNG,GHULAM PRAINZ,KONGARH,Girls,Middle,Secondary,243,Yes,Need Repair,No,66.8352332546361,29.7853674099757,0,19,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2852,GBMIDS PIR KANO GHAZGI,MASTUNG,MASTUNG,MASTUNG,MASTUNG-II,PIR KANO GHAZGI,Boys,Middle,Secondary,224,Yes,Need Repair,Yes,66.8520020479322,29.7929526451549,0,22,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
3060,GGMIDS ALLAH YAR PRING ABAD,MASTUNG,MASTUNG,MASTUNG,SORGAZ,ALLAH YAR,Girls,Middle,Secondary,214,Yes,Need Repair,No,66.8602573332833,29.8686361458311,0,22,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
3061,GBMIDS KARAIZ NOTH,MASTUNG,MASTUNG,MASTUNG,KAREZ NOTH,KARAIZ NOTH,Boys,Middle,Secondary,205,Yes,Need Repair,Yes,66.8142333766842,29.815664983605,0,18,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
8607,GBMIDS KILLI BARAN,MASTUNG,MASTUNG,KHAD KOCHA,KHAD KOCHA,KILLI BARAN KHAD KOCHA,Boys,Middle,Secondary,195,Yes,Satisfactory ,No,66.7763086126584,29.6821043045008,0,2,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2989,GBMIDS MIR AHMED KHAN,MASTUNG,KIRDGAP,KIRDGAP,KIRDGAP,AHMED KHAN KIRDGAP,Boys,Middle,Secondary,192,Yes,Need Repair,No,66.4559839284876,29.7294302001505,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2931,GBMIDS SHAMS ABAD,MASTUNG,MASTUNG,MASTUNG,KAREZ NOTH,SHAMS ABAD,Boys,Middle,Secondary,187,Yes,Need Repair,Yes,66.8631601525476,29.8190377861349,0,22,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
3050,GGMIDS TANDALAN,MASTUNG,MASTUNG,MASTUNG,MASTUNG-II,TANDALAN,Girls,Middle,Secondary,181,Yes,Need Repair,No,66.8546543063009,29.7924350580612,0,22,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
8716,GGMIDS THUL DARAY KHAN,MASTUNG,MASTUNG,MASTUNG,KAREZ NOTH,THUL DARAY KHAN,Girls,Middle,Secondary,172,Yes,Need Repair,Yes,66.8261130064778,29.8026599042609,0,19,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
8714,GGMIDS RODENI SORGAZ,MASTUNG,MASTUNG,mastung,SORGAZ,RODENI,Girls,Middle,Secondary,154,Yes,Need Repair,No,66.8502167723711,29.8676352958828,0,22,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2952,GBMIDS UMAR DHOR,MASTUNG,DASHT SPEZAND,DASHT,ISPLINJI,UMAR DHOR DASHT,Boys,Middle,Secondary,152,Yes,Need Repair,No,66.9866318342998,29.8227602488717,0,6,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
11067,GGMIDS MARGHA,MASTUNG,MASTUNG,MASTUNG,KAREZ NOTH,KILLI MARGHA,Girls,Middle,Secondary,149,Yes,Satisfactory ,No,66.8402574514722,29.812955754451,0,22,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2996,GBMIDS JADEED ABAD,MASTUNG,MASTUNG,KHADKOCHA,GHULAM PRAINZ,ABAD,Boys,Middle,Secondary,144,Yes,Need Repair,No,66.6463509313965,29.8985795512714,0,0,"No Secondary school within 7.0km, only Middle school in area",7.0,2025-07-29 12:26:23
2921,GBMIDS HASSAN,MASTUNG,MASTUNG,MASTUNG,SHEIKH WASIL,KILLI MEER  HASSAN,Boys,Middle,Secondary,141,Yes,Need Repair,No,66.7432895236269,29.8996606936654,0,0,"No Secondary school within 7.0km, only Middle school in area",7.0,2025-07-29 12:26:23
2958,GBMIDS ABDUL QADAR MOHAMMED SHAI KANAK,MASTUNG,MASTUNG,MASTUNG,KANAK,K.ABDUL QADIR MUHAMMAD SHAI,Boys,Middle,Secondary,108,Yes,Satisfactory ,No,66.7704982383298,30.0582300965027,0,0,"No Secondary school within 7.0km, only Middle school in area",7.0,2025-07-29 12:26:23
14605,GBMIDS JAMIA MUHAMMADIA ISPLANJI,MASTUNG,DASHT SPEZAND,DASHT,ISPLINJI,ISPLANJI DASHT,Boys,Middle,Secondary,102,Yes,Satisfactory ,No,67.0419508457566,29.6256451453365,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
3011,GBMIDS ZAREEN WAL SHIREEN AAB,MASTUNG,MASTUNG,KHADKOCHA,GHULAM PRAINZ,ZAREEN WAL SHIREEN AAB,Boys,Middle,Secondary,69,Yes,Need Repair,No,66.654325199851,29.7012599641194,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
3010,GBMIDS KANETI SHEEREN AAB,MASTUNG,MASTUNG,KHADKOCHA,GHULAM PRAINZ,KANETI SHEERNAB,Boys,Middle,Secondary,60,Yes,Satisfactory ,No,66.6396381979823,29.6777169703931,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
10833,GGMIDS MOBI RODENI,MASTUNG,KIRDGAP,KARDIGAP,SORO,MOBI RODENI,Girls,Middle,Secondary,55,Yes,Need Repair,No,66.4018840165225,29.611822143263,0,0,"No Secondary school within 7.0km, only Middle school in area",7.0,2025-07-29 12:26:23
3063,GBMIDS ANJEERI,MASTUNG,MASTUNG,KHAD KOOCHA,KHAD KOCHA,KILLI TAJ MUHAMMAD ANJEERI,Boys,Middle,Secondary,33,Yes,Satisfactory ,No,66.7084734659207,29.6094368366833,0,0,"No Secondary school within 7.0km, only Middle school in area",7.0,2025-07-29 12:26:23
8721,GGMIDS MIR BAHAWAL KHAN RODENI KIRGAP,MASTUNG,KIRDGAP,KIRDGAP,KIRDGAP,KILLI BAHWAL KHAN RODENI,Girls,Middle,Secondary,29,Yes,Need Repair,No,66.4278963651577,29.7645809881198,0,1,"No Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2850,GBHS NAWAB GHOUS BAKHSH REISANI KANAK,MASTUNG,MASTUNG,MASTUNG,KANAK,KILLI NAWAB REISANI KANAK,Boys,High,Higher Secondary,394,Yes,Need Repair,Yes,66.7459007750134,29.962448021097,0,6,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:23
2893,GGHS KANAK,MASTUNG,MASTUNG,MASTUNG,KANAK,KILLI RAISANI KANAK,Girls,High,Higher Secondary,340,Yes,Satisfactory ,Yes,66.747365861947,29.9623599379377,0,6,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:24
2995,GBHS PASAND KHAN ,MASTUNG,KIRDGAP,KIRDGAP,SORO,KILLI PASAND KHAN,Boys,High,Higher Secondary,315,Yes,Need Repair,No,66.3911254762573,29.6389724990979,0,1,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:24
3092,GBHS DINAR KHAN,MASTUNG,DASHT SPEZAND,DASHT,SPEZAND,KILLI DINAR KHAN,Boys,High,Higher Secondary,242,Yes,Satisfactory ,Yes,66.9632338309994,29.8881364842777,0,1,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:24
10466,GGHS KILLI KHURASANI,MASTUNG,KIRDGAP,KIRDGAP,SORO,KILLI KHURASANI,Girls,High,Higher Secondary,221,Yes,Need Repair,No,66.3919381113657,29.6305914702814,0,1,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:24
2997,GGHS KIRDGAP,MASTUNG,KIRDGAP,KIRDGAP,KIRDGAP,KIRDGAP,Girls,High,Higher Secondary,210,Yes,Satisfactory ,Yes,66.4575177795695,29.7318281274187,0,0,"No Higher Secondary school within 7.0km, only High school in area",7.0,2025-07-29 12:26:24
9746,GGHS  ABAD,MASTUNG,MASTUNG,MASTUNG,GHULAM PRAINZ,KILLI JADEED ABAD,Girls,High,Higher Secondary,194,Yes,Need Repair,No,66.6469878775118,29.8960790970074,0,0,"No Higher Secondary school within 7.0km, only High school in area",7.0,2025-07-29 12:26:24
2986,GBHS MALL SARPARA,MASTUNG,KIRDGAP,KIRDGAP,SORO,KILLI MALL SARPARA,Boys,High,Higher Secondary,194,Yes,Need Repair,No,66.3604669665616,29.4921322014213,0,0,"No Higher Secondary school within 7.0km, only High school in area",7.0,2025-07-29 12:26:24
12305,GGHS GUL MUHAMMAD BANGULZAI,MASTUNG,DASHT SPEZAND,DASHT,SPEZAND,GUL MUHAMMAD SAKOZAI,Girls,High,Higher Secondary,183,Yes,Satisfactory ,No,66.9617719990515,29.9058998248934,0,1,"No Higher Secondary school within 7.0km, highest enrollment in area",7.0,2025-07-29 12:26:24
