BemisCode,SchoolName,District,Tehsil,SubTehsil,UC,VillageName,Gender,CurrentLevel,RecommendedLevel,TotalStudentProfileEntered,Building,BuildingCondition,ElectricityInSchool,Latitude,Longitude,NearbyHigherSchools,NearbySameLevelSchools,UpgradeReason,SearchRadius_km,AnalysisDate
1891,GBPS KAPER TOHI,KILLA SAIFULLAH,KILLA SAIFULLAH,KILLA SAIFULLAH,AKHTERZAI,KAPER TOHI AKHTARZAI,Boys,Primary,Middle,65,Yes,Need Repair,No,68.53630174,30.67790228,0,2,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:21
2027,GBMIDS KAZHA KHUDADZAI,KILLA SAIFULLAH,MUSLIM BAGH,"MUSLIM, BAGH",NASAI,KAZAH KHUDAD ZAI,Boys,Middle,High,319,Yes,Need Repair,No,68.02545667,30.83447666,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:21
2003,GBMIDS GHUNDA MANA MUSLIM BAGH,KILLA SAIFULLAH,KILLA SAIFULLAH,MUSLIM BAGH,BUNDAT MEERZAI,GHUNDA MANA,Boys,Middle,High,194,Yes,Need Repair,Yes,68.080395,30.63602,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:21
1970,GBMIDS BADENI,KILLA SAIFULLAH,KILLA SAIFULLAH,BADINI,BADANI,BADENI BAZAR,Boys,Middle,High,160,Yes,Need Repair,No,67.83952376,31.52197085,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:21
8982,GBMIDS HAQDAD ALO ZAI,KILLA SAIFULLAH,KILLA SAIFULLAH,KILLASAIFULLAH,AKHTERZAI,HAQDAD ALOZAI,Boys,Middle,High,160,Yes,Satisfactory ,No,68.58982994,30.67481231,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:21
1888,GBMIDS KALO QILLAH,KILLA SAIFULLAH,KILLA SAIFULLAH,KILLASAIFULLAH,ALI KHAIL,KALO QILLAH,Boys,Middle,High,120,Yes,Need Repair,Yes,68.73802174,30.69866439,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:21
16274,GGMIDS KHUWAJA IMRAN,KILLA SAIFULLAH,MUSLIM BAGH,MUSLIMBAGH ,NASAI,KHUWAJA IMRAN,Girls,Middle,High,119,Yes,Need Repair,No,67.96571184,30.79953513,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:21
2147,GBMIDS IMDAD-UL-ALOOM,KILLA SAIFULLAH,KILLA SAIFULLAH,KILLASAIF ULLAH,DOULATZAI,IMDAD-UL-ALOOM,Boys,Middle,High,117,Yes,Need Repair,No,68.59582415,30.78664102,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:21
1897,GBMIDS TAR WAL,KILLA SAIFULLAH,KILLA SAIFULLAH,KILLASAIFULLAH,AKHTERZAI,TAR WAL,Boys,Middle,High,108,Yes,Need Repair,Yes,68.45934004,30.69106204,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
1881,GBMIDS KILLI MANKI VIALA,KILLA SAIFULLAH,KILLA SAIFULLAH,KILLASAIFULLAH,TOWN KILLA SAIFULLAH,MANKI VIYALA,Boys,Middle,High,103,Yes,Need Repair,No,68.39902833,30.69323667,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
1941,GBMIDS ABDUL KARIM SHARAN,KILLA SAIFULLAH,KILLA SAIFULLAH,Killasaifullah,SHEREN JOGAZAI,ABDUL KARIM SHARAN,Boys,Middle,High,97,Yes,Need Repair,Yes,68.53265606,31.034191,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2029,GBMIDS ZAIB ABAD,KILLA SAIFULLAH,MUSLIM BAGH,MUSLIM BAGH,NASAI,ZAIB ABAD,Boys,Middle,High,94,Yes,Need Repair,No,68.08796899,30.83134731,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
12737,GBMIDS SARAZDOUBA,KILLA SAIFULLAH,MUSLIM BAGH,NIL,SADAR MUSLIM BAGH,SARAZDOUBA,Boys,Middle,High,88,Yes,Satisfactory ,No,67.88675905,30.65893064,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
13185,GGMIDS HAMAND ZAI,KILLA SAIFULLAH,KILLA SAIFULLAH,Town,TOWN KILLA SAIFULLAH,KILLI HAMAND ZAI,Girls,Middle,High,78,Yes,Satisfactory ,Yes,68.32111651,30.69807833,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
12704,GBMIDS KILLI MUHAMMAD AZEEM SHAGAI PANEZAI,KILLA SAIFULLAH,KILLA SAIFULLAH,KILLA SAIFULLAH,BUNDAT MEERZAI,SHAGAI PAIZAI,Boys,Middle,High,76,Yes,Need Repair,Yes,68.39075659,30.74297664,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
15743,GGMIDS KILLI JHANGEER MUSLIM BAGH,KILLA SAIFULLAH,MUSLIM BAGH,NIL,SADAR MUSLIM BAGH,KILLI JHANGEER MUSLIM BAGH,Girls,Middle,High,73,Yes,,No,67.64577694,30.85967271,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
10275,GGMIDS WACHA ZAMA,KILLA SAIFULLAH,MUSLIM BAGH,NIL,SADAR MUSLIM BAGH,WACHA ZAMA,Girls,Middle,High,50,Yes,Need Repair,No,67.63881667,30.83644,0,1,"No High school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
4582,GBMIDS KHANO CHEENA,KILLA SAIFULLAH,KILLA SAIFULLAH,BADINI,BADANI,KHANO CHEENA,Boys,Middle,High,50,Yes,Satisfactory ,No,67.906467,31.49816447,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2025,GBMIDS KAZHA MEERZAI,KILLA SAIFULLAH,MUSLIM BAGH,MUSLIM BAGH,NASAI,KAZAH MEERZAI,Boys,Middle,High,41,Yes,Satisfactory ,No,68.15539333,30.80616,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
11780,GGMIDS MAKHAI KARAIZ,KILLA SAIFULLAH,MUSLIM BAGH,KANMEHTERZAI,KAN MEHTERZAI,MAKHAI KARAIZ,Girls,Middle,High,37,Yes,Satisfactory ,Yes,67.55458869,30.73476382,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2138,GGHS MUSLIM BAGH,KILLA SAIFULLAH,MUSLIM BAGH,NIL,TOWN MUSLIM BAGH,MUSLIM BAGH,Girls,High,Higher Secondary,1001,Yes,Need Repair,Yes,67.73831167,30.82536167,0,2,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2006,GBHS MUSLIM BAGH,KILLA SAIFULLAH,MUSLIM BAGH,NIL,TOWN MUSLIM BAGH,MUSLIM BAGH,Boys,High,Higher Secondary,447,Yes,Need Repair,Yes,67.73724833,30.82815,0,2,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2131,GGHS REHRI KILLI,KILLA SAIFULLAH,MUSLIM BAGH,MUSLIM BAGH,TOWN MUSLIM BAGH,REHRI KILLI,Girls,High,Higher Secondary,376,Yes,Need Repair,Yes,67.73571185,30.82428356,0,2,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2010,GBHS URGUS,KILLA SAIFULLAH,MUSLIM BAGH,NIL,SADAR MUSLIM BAGH,URGUS,Boys,High,Higher Secondary,355,Yes,Need Repair,Yes,67.70149126,30.83668498,0,3,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2139,GGHS URGUS,KILLA SAIFULLAH,MUSLIM BAGH,NIL,SADAR MUSLIM BAGH,URGUS,Girls,High,Higher Secondary,335,Yes,Need Repair,Yes,67.69852271,30.84022431,0,3,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2144,GBHS MUHAMMAD RAFAY,KILLA SAIFULLAH,MUSLIM BAGH,kanmehterzai,KAN MEHTERZAI,KILLI RAFAY,Boys,High,Higher Secondary,334,Yes,Satisfactory ,No,67.51777189,30.74541133,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
1875,GBHS KILLI JALAL KHAN,KILLA SAIFULLAH,KILLA SAIFULLAH,KILLASAIFULLAH,SADDAR KILLA SAIFULL,KILLI JALAL KHAN,Boys,High,Higher Secondary,327,Yes,Need Repair,No,68.27814305,30.72500825,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
12739,GBHS SHINA KHORA,KILLA SAIFULLAH,MUSLIM BAGH,NIL,NASAI,SHINA KHORA,Boys,High,Higher Secondary,322,Yes,Need Repair,No,67.89410325,30.85828837,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
2124,GGHS KAN MEHTERZAI,KILLA SAIFULLAH,MUSLIM BAGH,Kanmehterzai,KAN MEHTERZAI,KAN METHERZAI,Girls,High,Higher Secondary,298,Yes,Need Repair,Yes,67.52277248,30.74690008,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
1982,GBHS MURGHA FAQIR ZAI,KILLA SAIFULLAH,MUSLIM BAGH,LOI BAND,MURGHA FAQIRZAI,MURGHA FAQIR ZAI,Boys,High,Higher Secondary,297,Yes,Need Repair,No,67.76906016,31.02854778,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
1858,GBHS AKHTAR ZAI,KILLA SAIFULLAH,KILLA SAIFULLAH,KILLASAIFULLAH,AKHTERZAI,AKHTAR ZAI,Boys,High,Higher Secondary,233,Yes,Need Repair,Yes,68.49482099,30.67168017,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
1929,GBHS KAKAR BATO ZAI,KILLA SAIFULLAH,KILLA SAIFULLAH,SHEENKAI,BAThOZAI,KAKAR BATO ZAI,Boys,High,Higher Secondary,200,Yes,Satisfactory ,Yes,68.82757667,30.867245,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
1983,GBHS KOZ KACH,KILLA SAIFULLAH,MUSLIM BAGH,LOI BAND,MURGHA FAQIRZAI,KOZH KACH,Boys,High,Higher Secondary,178,Yes,Need Repair,Yes,67.79463996,30.99996057,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
1915,GBHS NIZD PETROL PUMP GAWAL ISMAIL ZAI,KILLA SAIFULLAH,KILLA SAIFULLAH,SHINKAI,MUSAFER PUR,GAWAL ISMAIL ZAI,Boys,High,Higher Secondary,152,Yes,Need Repair,Yes,69.08946998,30.894928,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
2053,GBHS SAM KHAIL,KILLA SAIFULLAH,MUSLIM BAGH,NIL,TOWN MUSLIM BAGH,SAM KHAIL,Boys,High,Higher Secondary,140,Yes,Satisfactory ,Yes,67.77243241,30.8317291,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
1947,GBHS TOR TANGI,KILLA SAIFULLAH,MUSLIM BAGH,NIL,SADAR MUSLIM BAGH,TORTANGI,Boys,High,Higher Secondary,133,Yes,Need Repair,No,67.82023866,30.92230471,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
1934,GBHS SHARAN JOGIZAI,KILLA SAIFULLAH,KILLA SAIFULLAH,KILLASAIFULLAH,SHEREN JOGAZAI,SHARAN JOGI ZAI,Boys,High,Higher Secondary,122,Yes,Need Repair,Yes,68.55343141,31.03829498,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
2095,GBHS IKHTIAR KARAIZ,KILLA SAIFULLAH,MUSLIM BAGH,NIL,KAN MEHTERZAI,IKHTIAR KARAIZ,Boys,High,Higher Secondary,103,Yes,Need Repair,No,67.52726968,30.6867746,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
2094,GBHS YAQOOB KARAIZ,KILLA SAIFULLAH,MUSLIM BAGH,NIL,KAN MEHTERZAI,YAQOOB KARAIZ,Boys,High,Higher Secondary,75,Yes,Need Repair,No,67.62935491,30.73010992,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
2140,GGHS TALRI MUHAMMAD JAN,KILLA SAIFULLAH,MUSLIM BAGH,NIL,SADAR MUSLIM BAGH,TALRI MUHAMMAD JAN,Girls,High,Higher Secondary,69,Yes,Satisfactory ,No,67.70630098,30.88584362,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
1932,GBHS JANO GHORI ZAI,KILLA SAIFULLAH,KILLA SAIFULLAH,SHINKAI,MUSAFER PUR,JANO GHORI ZAI,Boys,High,Higher Secondary,63,Yes,Need Repair,No,69.19619317,31.0369972,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
2165,GBPS DUMLI GICHAK,PANJGUR,GWARGO,GWARGO,GICHK,DUMLI GICHAK,Boys,Primary,Middle,200,Yes,Need Repair,No,64.78642,26.89130667,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
17876,GPS YAHYA ABAD,PANJGUR,PANJGUR,PANJGUR,KALAG,YAHYA ABAD,Co-Education,Primary,Middle,102,Yes,Need Repair,No,63.97179647,26.94009304,0,2,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2302,GBPS MUHALLAH MUSTAFA BAZAR,PANJGUR,GWARGO,GWARGO,KEEL KAUR,MUSTAFA BAZAR,Boys,Primary,Middle,89,Yes,Need Repair,No,64.08348409,26.26742535,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
16309,GGPS MOHALLA MULLA EIS MOHAMMAD,PANJGUR,GWARGO,PANJGUR,GICHK,Mohla Mula Eid Mohammad,Girls,Primary,Middle,89,Yes,Need Repair,No,64.80437833,26.92124167,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2249,GBPS KURKAY DUL GUCHAK,PANJGUR,GWARGO,GWARGO,GICHK,KURKAY DUL GUCHAK,Boys,Primary,Middle,80,Yes,Need Repair,No,64.90534167,26.998845,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2173,GBPS KHUDA MUSA BAZAR SORWAN,PANJGUR,PANJGUR,KALLAG,KALLAG,KUHDA MUSA BAZAR,Boys,Primary,Middle,77,Yes,Need Repair,Yes,64.00219333,26.98333167,0,2,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
9126,GBPS QAMBER DUMB GICHK,PANJGUR,GWARGO,GHICHK,GICHK,GICHK,Boys,Primary,Middle,73,Yes,Need Repair,No,64.79971333,26.96471333,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2311,GBMIDS GORAN GICHAK,PANJGUR,GWARGO,GICHAK,GICHK,GORAN GUCHAK,Boys,Middle,High,182,Yes,Need Repair,No,64.65634487,26.90044571,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2312,GBMIDS KOHAN GICHAK,PANJGUR,GWARGO,PANJGUR,GICHK,KOHAN GICHAK,Boys,Middle,High,181,Yes,Satisfactory ,No,65.05655667,27.058305,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
14663,GGMIDS SHAH MURAD BAZAR PROOM,PANJGUR,GWARGO,PAROOM,PAROME,SHAH MURAD BAZAR PRO,Girls,Middle,High,117,Yes,Satisfactory ,No,63.23951648,26.64413229,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2201,GBMIDS DIZ PROOM,PANJGUR,PAROOM,PAROOM,PAROOM,DIZPROOM,Boys,Middle,High,96,Yes,Need Repair,No,63.48303789,26.64466602,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2321,GBMIDS SHEHBAZ KALAT(KALGRI),PANJGUR,GWARGO,GWARGO,DASHT SHAHBAZ,SHEHBAZ KALAT ,Boys,Middle,High,91,Yes,Need Repair,No,63.95681865,26.70382707,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2330,GBMIDS KALAH KOR,PANJGUR,GWARGO,PAROOM,PAROME,KALAH KOR,Boys,Middle,High,37,Yes,Need Repair,No,63.41283884,26.6331808,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2185,GGHS MALIKABAD WASHBOOD,PANJGUR,PANJGUR,PANJGUR,WASHBOOD,WASHBOOD,Girls,High,Higher Secondary,688,Yes,Satisfactory ,Yes,64.1473812,27.00988202,0,6,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2336,GBHS SORDO,PANJGUR,PANJGUR,PANJGUR,SORDO,SORDO,Boys,High,Higher Secondary,555,Yes,Need Repair,Yes,64.13175601,26.9812621,0,6,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2335,GGHS SORDO,PANJGUR,PANJGUR,PANJGUR,SORDO,SORDO,Girls,High,Higher Secondary,425,Yes,Need Repair,Yes,64.13241127,26.9814805,0,7,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2277,GBHS GOTH BAHADUR WASHBOOD,PANJGUR,PANJGUR,PANJGUR,WASHBOOD,WASHBOOD,Boys,High,Higher Secondary,407,Yes,Need Repair,Yes,64.14186333,27.00243167,0,8,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2303,GBHS BALGATAR PANJGOOR,PANJGUR,GWARGO,PANJGUR,KEEL KAUR,SAHAQI,Boys,High,Higher Secondary,340,Yes,Need Repair,No,64.04740881,26.17078119,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
9374,GGHS KALAG PANJGUR,PANJGUR,PANJGUR,KALLAG,KALLAG,KALAG,Girls,High,Higher Secondary,319,Yes,Need Repair,Yes,63.9659206,26.94169154,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2200,GBHS SARPROOM,PANJGUR,PAROOM,PAROOM,PAROOM,SARPROOM,Boys,High,Higher Secondary,292,Yes,Satisfactory ,No,63.36989085,26.64448987,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2320,GBHS RAHI NAGOOR,PANJGUR,GWARGO,PAROOM,KOHBUN,RAHI NAGOO,Boys,High,Higher Secondary,237,Yes,Need Repair,No,63.93493333,26.649075,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
2308,GBHS KALAG,PANJGUR,PANJGUR,KALLAG,KALLAG,KALAG,Boys,High,Higher Secondary,205,Yes,Satisfactory ,Yes,63.96386743,26.93807001,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
10218,GGHS SAEEDABAD KAILKOR,PANJGUR,GWARGO,GWARGO,KEEL KAUR,SAEEDABAD,Girls,High,Higher Secondary,146,Yes,Satisfactory ,No,64.07040144,26.16799553,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
2319,GBHS GAWARGO,PANJGUR,GWARGO,GWARGO,DASHT SHAHBAZ,GAWARGO,Boys,High,Higher Secondary,92,Yes,Satisfactory ,No,64.23782,26.77643833,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
10229,GGHS NOK BUND PAROOM,PANJGUR,GWARGO,PAROOM,PAROME,NOK BUND,Girls,High,Higher Secondary,79,Yes,Satisfactory ,No,63.37848267,26.64433884,0,1,"No Higher Secondary school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2229,GBHS MUHAMMAD RAHIM VILLAGE  GAWARGO,PANJGUR,GWARGO,GWARGO,GWARGO,MUHAMMAD RAHIM VILLAGE GWARGO,Boys,High,Higher Secondary,56,Yes,Need Repair,No,64.371425,26.79899,0,0,"No Higher Secondary school within 2.0km, only High school in area",2.0,2025-10-03 16:20:22
18012,GPS KILLI MOHAMMAD UMAR,WASHUK,WASHUK,Washuk,MC,KILLI KILLI MOHAMMAD UMAR,Co-Education,Primary,Middle,112,Yes,Satisfactory ,No,64.82239894,27.71005733,0,4,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2369,GGPS HAJI ZAI,WASHUK,BASIMA,BASIMA,BASIMA,HAJIZAI,Girls,Primary,Middle,105,Yes,Need Repair,No,65.45388833,27.664965,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
9931,GBPS JOY GUL MUHAMMAD,WASHUK,BASIMA,NAAG,SHINGHER,GUL MUHAMMAD JOY,Boys,Primary,Middle,87,Yes,Need Repair,No,65.34649167,27.30417833,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2379,GBPS SAR AAP,WASHUK,BASIMA,BASIMA,SHINGHER,SARAAP,Boys,Primary,Middle,67,Yes,Need Repair,No,65.20679254,27.13431012,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
15411,GBPS ABDUL QADOUS SORE KALAT,WASHUK,WASHUK,Shahogari ,KHURMAGY,ABDUL QADOUS SORO,Boys,Primary,Middle,67,Yes,Need Repair,No,64.542935,28.313515,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
15651,GBPS HUSSANIN ZAI BASIMA,WASHUK,BASIMA,BASIMA,BASIMA, HUSSANIN ZAI BASIMA,Boys,Primary,Middle,61,Yes,Need Repair,No,65.45390833,27.66494,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2447,GBPS HAJI QADDUS SHAMSI,WASHUK,WASHUK,Washuk,M.C. WASHUK,SORCHAH,Boys,Primary,Middle,57,Yes,Need Repair,No,65.18876785,27.88078822,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
15812,GBPS KILLI DIL MURAD NAG SAR CHISHMA,WASHUK,BASIMA,Nag,NAG,KILLI DIL MURAD NAG SAR,Boys,Primary,Middle,57,Yes,Need Repair,No,65.16448518,27.38129664,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
10806,GGPS PATAK,WASHUK,BASIMA,BASIMA,SHINGHER,PATAK,Girls,Primary,Middle,55,Yes,Need Repair,No,65.61655396,27.75415372,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2390,GBPS GREESHA,WASHUK,WASHUK,Washuk,M.C. WASHUK,GRESHA,Boys,Primary,Middle,51,Yes,Need Repair,No,65.12857,27.74771167,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2373,GBPS SANGEYEN KALAT,WASHUK,BASIMA,NAG,SHINGHER,SANGEYEN KALAT,Boys,Primary,Middle,50,Yes,Need Repair,No,65.47464333,27.45117167,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
18005,GPS ZOR ABAD KAREEM DAD,WASHUK,WASHUK,Washuk,MC,KILLI ZOR ABAD KAREEM DAD,Co-Education,Primary,Middle,50,Yes,Satisfactory ,No,64.83834584,27.70709639,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
11867,GBPS PARA-E-BIJJR,WASHUK,BASIMA,BASIMA,BASIMA,PARA-E-BIJJAR,Boys,Primary,Middle,48,Yes,Need Repair,No,65.57790919,27.73351532,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2343,GBPS JANGI ZEE,WASHUK,BASIMA,BASIMA,BASIMA,JANGIZEE,Boys,Primary,Middle,46,Yes,Need Repair,No,65.79359667,27.85469833,0,1,"No Middle school within 2.0km, highest enrollment in area",2.0,2025-10-03 16:20:22
2393,GBPS ZIARAT,WASHUK,BASIMA,Washuk,KURRAGI,ZIARAT,Boys,Primary,Middle,46,Yes,Need Repair,No,65.34090806,27.93815705,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2364,GBPS JETH NAG,WASHUK,BASIMA,Naag,NAG,JETH NAG,Boys,Primary,Middle,45,Yes,Need Repair,No,65.11439201,27.40216858,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2424,GBPS SHIMSHAN IMAM BAKHSH,WASHUK,WASHUK,Shahogari ,GARANG,SHIMSHAN IMAM BAKHSH,Boys,Primary,Middle,45,Yes,Need Repair,No,65.094525,28.31030167,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
15290,GBPS SARLOOP,WASHUK,BASIMA,Naag,NAG,SARLOOP,Boys,Primary,Middle,44,Yes,,No,65.30487167,27.26337,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2413,GBPS CHUKAL,WASHUK,MASHKHEL,MASHKAIL,SOTGAN,CHUKAL,Boys,Primary,Middle,43,Yes,Need Repair,No,62.9013332,27.91701965,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2389,GBPS MARGO PLANTHAK,WASHUK,WASHUK,Washuk,PALANTUK,MARGO,Boys,Primary,Middle,40,Yes,Need Repair,No,64.14755143,27.48852122,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
10909,GBPS KAPPAR KILLI MUHAMMAD YOUSAF,WASHUK,BASIMA,BASIMA,SHINGHER,KAPPAR MUHAMMAD YOUS,Boys,Primary,Middle,40,Yes,Need Repair,No,65.61246667,27.65178833,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2417,GBPS GHRANG,WASHUK,WASHUK,Shahogari ,GARANG,GHRANG,Boys,Primary,Middle,37,Yes,Need Repair,No,65.06731833,28.278945,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
9930,GBPS GORAGI,WASHUK,BASIMA,Nag,SHINGHER,GORAGI,Boys,Primary,Middle,37,Yes,Need Repair,No,65.4021,27.58315833,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
17999,GPS DAD MUHMMAD DALI,WASHUK,BASIMA,basima,KURAGAI,KILLI DAD MUHMMAD DALI,Co-Education,Primary,Middle,37,Yes,Satisfactory ,No,65.66474936,28.27001695,0,0,"No Middle school within 2.0km, only Primary school in area",2.0,2025-10-03 16:20:22
2366,GBMIDS KERACHI,WASHUK,BASIMA,Naag,NAG,KARICHI,Boys,Middle,High,142,Yes,Need Repair,No,64.66640881,27.20784735,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2429,GBMIDS HADDO,WASHUK,WASHUK,shahogari,GARANG,HUDDO,Boys,Middle,High,109,Yes,Need Repair,No,65.15476833,28.34059,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
2339,GBMIDS K.H.MUHAMMAD UMAR DHAMAG,WASHUK,BASIMA,BASIMA,KURRAGI,DHAMAG,Boys,Middle,High,108,Yes,Need Repair,No,65.52017333,28.059135,0,0,"No High school within 2.0km, only Middle school in area",2.0,2025-10-03 16:20:22
